Layer_index,Shape,Weight Size,Input Size,Output Size,f_read,f_write,f_flops,f_peakmem,b_read,b_write,b_flops,b_peakmem
17,"BatchNorm2d(24, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",192,301056,301056,4816944.0,4816896.0,24084480,459504360.0,14450736.0,4816944.0,48168960,454687464.0
18,"Conv2d(24, 144, kernel_size=(1, 1), stride=(1, 1), bias=False)",13824,301056,1806336,4820352.0,28901376.0,693633024,488405736.0,62623104.0,4820352.0,1387266048,459504360.0
19,"BatchNorm2d(144, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1152,1806336,1806336,28901664.0,28901376.0,144506880,517307112.0,86704416.0,28901664.0,289013760,488405736.0
20,"Conv2d(144, 144, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), groups=144, bias=False)",5184,1806336,451584,28902672.0,7225344.0,65028096,524532456.0,43353360.0,28902672.0,130056192,517307112.0
21,"BatchNorm2d(144, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1152,451584,451584,7225632.0,7225344.0,36126720,531757800.0,21676320.0,7225632.0,72253440,524532456.0
22,"Conv2d(144, 32, kernel_size=(1, 1), stride=(1, 1), bias=False)",18432,451584,100352,7229952.0,1605632.0,231211008,533363432.0,10441216.0,7229952.0,462422016,531757800.0
23,"BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",256,100352,100352,1605696.0,1605632.0,8028160,534969064.0,4816960.0,1605696.0,16056320,533363432.0
24,"Conv2d(32, 192, kernel_size=(1, 1), stride=(1, 1), bias=False)",24576,100352,602112,1611776.0,9633792.0,308281344,544602856.0,20879360.0,1611776.0,616562688,534969064.0
25,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,602112,602112,9634176.0,9633792.0,48168960,554236648.0,28901760.0,9634176.0,96337920,544602856.0
26,"Conv2d(192, 192, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=192, bias=False)",6912,602112,602112,9635520.0,9633792.0,86704128,563870440.0,28903104.0,9635520.0,173408256,554236648.0
27,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,602112,602112,9634176.0,9633792.0,48168960,573504232.0,28901760.0,9634176.0,96337920,563870440.0
28,"Conv2d(192, 32, kernel_size=(1, 1), stride=(1, 1), bias=False)",24576,602112,100352,9639936.0,1605632.0,308281344,575109864.0,12851200.0,9639936.0,616562688,573504232.0
29,"BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",256,100352,100352,1605696.0,1605632.0,8028160,576715496.0,4816960.0,1605696.0,16056320,575109864.0
30,"Conv2d(32, 192, kernel_size=(1, 1), stride=(1, 1), bias=False)",24576,100352,602112,1611776.0,9633792.0,308281344,586349288.0,20879360.0,1611776.0,616562688,576715496.0
31,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,602112,602112,9634176.0,9633792.0,48168960,595983080.0,28901760.0,9634176.0,96337920,586349288.0
32,"Conv2d(192, 192, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=192, bias=False)",6912,602112,602112,9635520.0,9633792.0,86704128,605616872.0,28903104.0,9635520.0,173408256,595983080.0
33,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,602112,602112,9634176.0,9633792.0,48168960,615250664.0,28901760.0,9634176.0,96337920,605616872.0
34,"Conv2d(192, 32, kernel_size=(1, 1), stride=(1, 1), bias=False)",24576,602112,100352,9639936.0,1605632.0,308281344,616856296.0,12851200.0,9639936.0,616562688,615250664.0
35,"BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",256,100352,100352,1605696.0,1605632.0,8028160,618461928.0,4816960.0,1605696.0,16056320,616856296.0
36,"Conv2d(32, 192, kernel_size=(1, 1), stride=(1, 1), bias=False)",24576,100352,602112,1611776.0,9633792.0,308281344,628095720.0,20879360.0,1611776.0,616562688,618461928.0
37,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,602112,602112,9634176.0,9633792.0,48168960,637729512.0,28901760.0,9634176.0,96337920,628095720.0
38,"Conv2d(192, 192, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), groups=192, bias=False)",6912,602112,150528,9635520.0,2408448.0,21676032,640137960.0,14452416.0,9635520.0,43352064,637729512.0
39,"BatchNorm2d(192, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1536,150528,150528,2408832.0,2408448.0,12042240,642546408.0,7225728.0,2408832.0,24084480,640137960.0
40,"Conv2d(192, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)",49152,150528,50176,2420736.0,802816.0,154140672,643349224.0,4026368.0,2420736.0,308281344,642546408.0
41,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",512,50176,50176,802944.0,802816.0,4014080,644152040.0,2408576.0,802944.0,8028160,643349224.0
42,"Conv2d(64, 384, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,50176,301056,827392.0,4816896.0,308281344,648968936.0,10461184.0,827392.0,616562688,644152040.0
43,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,653785832.0,14451456.0,4817664.0,48168960,648968936.0
44,"Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=384, bias=False)",13824,301056,301056,4820352.0,4816896.0,43352064,658602728.0,14454144.0,4820352.0,86704128,653785832.0
45,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,663419624.0,14451456.0,4817664.0,48168960,658602728.0
46,"Conv2d(384, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,301056,50176,4841472.0,802816.0,308281344,664222440.0,6447104.0,4841472.0,616562688,663419624.0
47,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",512,50176,50176,802944.0,802816.0,4014080,665025256.0,2408576.0,802944.0,8028160,664222440.0
48,"Conv2d(64, 384, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,50176,301056,827392.0,4816896.0,308281344,669842152.0,10461184.0,827392.0,616562688,665025256.0
49,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,674659048.0,14451456.0,4817664.0,48168960,669842152.0
50,"Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=384, bias=False)",13824,301056,301056,4820352.0,4816896.0,43352064,679475944.0,14454144.0,4820352.0,86704128,674659048.0
51,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,684292840.0,14451456.0,4817664.0,48168960,679475944.0
52,"Conv2d(384, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,301056,50176,4841472.0,802816.0,308281344,685095656.0,6447104.0,4841472.0,616562688,684292840.0
53,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",512,50176,50176,802944.0,802816.0,4014080,685898472.0,2408576.0,802944.0,8028160,685095656.0
54,"Conv2d(64, 384, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,50176,301056,827392.0,4816896.0,308281344,690715368.0,10461184.0,827392.0,616562688,685898472.0
55,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,695532264.0,14451456.0,4817664.0,48168960,690715368.0
56,"Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=384, bias=False)",13824,301056,301056,4820352.0,4816896.0,43352064,700349160.0,14454144.0,4820352.0,86704128,695532264.0
57,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,705166056.0,14451456.0,4817664.0,48168960,700349160.0
58,"Conv2d(384, 64, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,301056,50176,4841472.0,802816.0,308281344,705968872.0,6447104.0,4841472.0,616562688,705166056.0
59,"BatchNorm2d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",512,50176,50176,802944.0,802816.0,4014080,706771688.0,2408576.0,802944.0,8028160,705968872.0
60,"Conv2d(64, 384, kernel_size=(1, 1), stride=(1, 1), bias=False)",98304,50176,301056,827392.0,4816896.0,308281344,711588584.0,10461184.0,827392.0,616562688,706771688.0
61,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,716405480.0,14451456.0,4817664.0,48168960,711588584.0
62,"Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=384, bias=False)",13824,301056,301056,4820352.0,4816896.0,43352064,721222376.0,14454144.0,4820352.0,86704128,716405480.0
63,"BatchNorm2d(384, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",3072,301056,301056,4817664.0,4816896.0,24084480,726039272.0,14451456.0,4817664.0,48168960,721222376.0
64,"Conv2d(384, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)",147456,301056,75264,4853760.0,1204224.0,462422016,727243496.0,7262208.0,4853760.0,924844032,726039272.0
65,"BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",768,75264,75264,1204416.0,1204224.0,6021120,728447720.0,3612864.0,1204416.0,12042240,727243496.0
66,"Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)",221184,75264,451584,1259520.0,7225344.0,693633024,735673064.0,15710208.0,1259520.0,1387266048,728447720.0
67,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,451584,451584,7226496.0,7225344.0,36126720,742898408.0,21677184.0,7226496.0,72253440,735673064.0
68,"Conv2d(576, 576, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=576, bias=False)",20736,451584,451584,7230528.0,7225344.0,65028096,750123752.0,21681216.0,7230528.0,130056192,742898408.0
69,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,451584,451584,7226496.0,7225344.0,36126720,757349096.0,21677184.0,7226496.0,72253440,750123752.0
70,"Conv2d(576, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)",221184,451584,75264,7280640.0,1204224.0,693633024,758553320.0,9689088.0,7280640.0,1387266048,757349096.0
71,"BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",768,75264,75264,1204416.0,1204224.0,6021120,759757544.0,3612864.0,1204416.0,12042240,758553320.0
72,"Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)",221184,75264,451584,1259520.0,7225344.0,693633024,766982888.0,15710208.0,1259520.0,1387266048,759757544.0
73,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,451584,451584,7226496.0,7225344.0,36126720,774208232.0,21677184.0,7226496.0,72253440,766982888.0
74,"Conv2d(576, 576, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=576, bias=False)",20736,451584,451584,7230528.0,7225344.0,65028096,781433576.0,21681216.0,7230528.0,130056192,774208232.0
75,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,451584,451584,7226496.0,7225344.0,36126720,788658920.0,21677184.0,7226496.0,72253440,781433576.0
76,"Conv2d(576, 96, kernel_size=(1, 1), stride=(1, 1), bias=False)",221184,451584,75264,7280640.0,1204224.0,693633024,789863144.0,9689088.0,7280640.0,1387266048,788658920.0
77,"BatchNorm2d(96, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",768,75264,75264,1204416.0,1204224.0,6021120,791067368.0,3612864.0,1204416.0,12042240,789863144.0
78,"Conv2d(96, 576, kernel_size=(1, 1), stride=(1, 1), bias=False)",221184,75264,451584,1259520.0,7225344.0,693633024,798292712.0,15710208.0,1259520.0,1387266048,791067368.0
79,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,451584,451584,7226496.0,7225344.0,36126720,805518056.0,21677184.0,7226496.0,72253440,798292712.0
80,"Conv2d(576, 576, kernel_size=(3, 3), stride=(2, 2), padding=(1, 1), groups=576, bias=False)",20736,451584,112896,7230528.0,1806336.0,16257024,807324392.0,10843200.0,7230528.0,32514048,805518056.0
81,"BatchNorm2d(576, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",4608,112896,112896,1807488.0,1806336.0,9031680,809130728.0,5420160.0,1807488.0,18063360,807324392.0
82,"Conv2d(576, 160, kernel_size=(1, 1), stride=(1, 1), bias=False)",368640,112896,31360,1898496.0,501760.0,289013760,809632488.0,2902016.0,1898496.0,578027520,809130728.0
83,"BatchNorm2d(160, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1280,31360,31360,502080.0,501760.0,2508800,810134248.0,1505600.0,502080.0,5017600,809632488.0
84,"Conv2d(160, 960, kernel_size=(1, 1), stride=(1, 1), bias=False)",614400,31360,188160,655360.0,3010560.0,481689600,813144808.0,6676480.0,655360.0,963379200,810134248.0
85,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,816155368.0,9033600.0,3012480.0,30105600,813144808.0
86,"Conv2d(960, 960, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=960, bias=False)",34560,188160,188160,3019200.0,3010560.0,27095040,819165928.0,9040320.0,3019200.0,54190080,816155368.0
87,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,822176488.0,9033600.0,3012480.0,30105600,819165928.0
88,"Conv2d(960, 160, kernel_size=(1, 1), stride=(1, 1), bias=False)",614400,188160,31360,3164160.0,501760.0,481689600,822678248.0,4167680.0,3164160.0,963379200,822176488.0
89,"BatchNorm2d(160, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1280,31360,31360,502080.0,501760.0,2508800,823180008.0,1505600.0,502080.0,5017600,822678248.0
90,"Conv2d(160, 960, kernel_size=(1, 1), stride=(1, 1), bias=False)",614400,31360,188160,655360.0,3010560.0,481689600,826190568.0,6676480.0,655360.0,963379200,823180008.0
91,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,829201128.0,9033600.0,3012480.0,30105600,826190568.0
92,"Conv2d(960, 960, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=960, bias=False)",34560,188160,188160,3019200.0,3010560.0,27095040,832211688.0,9040320.0,3019200.0,54190080,829201128.0
93,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,835222248.0,9033600.0,3012480.0,30105600,832211688.0
94,"Conv2d(960, 160, kernel_size=(1, 1), stride=(1, 1), bias=False)",614400,188160,31360,3164160.0,501760.0,481689600,835724008.0,4167680.0,3164160.0,963379200,835222248.0
95,"BatchNorm2d(160, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",1280,31360,31360,502080.0,501760.0,2508800,836225768.0,1505600.0,502080.0,5017600,835724008.0
96,"Conv2d(160, 960, kernel_size=(1, 1), stride=(1, 1), bias=False)",614400,31360,188160,655360.0,3010560.0,481689600,839236328.0,6676480.0,655360.0,963379200,836225768.0
97,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,842246888.0,9033600.0,3012480.0,30105600,839236328.0
98,"Conv2d(960, 960, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), groups=960, bias=False)",34560,188160,188160,3019200.0,3010560.0,27095040,845257448.0,9040320.0,3019200.0,54190080,842246888.0
99,"BatchNorm2d(960, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",7680,188160,188160,3012480.0,3010560.0,15052800,848268008.0,9033600.0,3012480.0,30105600,845257448.0
100,"Conv2d(960, 320, kernel_size=(1, 1), stride=(1, 1), bias=False)",1228800,188160,62720,3317760.0,1003520.0,963379200,849271528.0,5324800.0,3317760.0,1926758400,848268008.0
101,"BatchNorm2d(320, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",2560,62720,62720,1004160.0,1003520.0,5017600,850275048.0,3011200.0,1004160.0,10035200,849271528.0
102,"Conv2d(320, 1280, kernel_size=(1, 1), stride=(1, 1), bias=False)",1638400,62720,250880,1413120.0,4014080.0,1284505600,854289128.0,9441280.0,1413120.0,2569011200,850275048.0
103,"BatchNorm2d(1280, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)",10240,250880,250880,4016640.0,4014080.0,20070400,858303208.0,12044800.0,4016640.0,40140800,854289128.0
104,"Linear(in_features=1280, out_features=1000, bias=True)",5124000,5120,4000,1362920.0,64000.0,81920000,858367208.0,1490920.0,1362920.0,163840000,858303208.0
